open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_base,taker_buy_quote,ignore,timestamp
1688817600000,30201.72,30239.37,30152.19,30208.0,1628.14246,1688831999999,49173721.17444240,80468,606.69918000,18323598.92439850,0,1688817600
1688832000000,30208.01,30318.25,30044.47,30112.0,2961.09304,1688846399999,89424869.82434910,91642,1309.23076000,39541624.61889070,0,1688832000
1688846400000,30112.0,30289.99,30054.06,30284.63,2052.21913,1688860799999,61937599.13907810,72315,1101.71513000,33256043.79981720,0,1688846400
1688860800000,30284.63,30402.98,30246.47,30287.99,2693.84185,1688875199999,81673533.28471290,84502,1307.42387000,39637460.62685190,0,1688860800
1688875200000,30287.99,30299.89,30233.33,30265.0,1865.45368,1688889599999,56462672.90229450,64543,833.08828000,25213895.49600270,0,1688875200
1688889600000,30265.0,30310.0,30240.0,30266.69,1557.55664,1688903999999,47158726.46357170,58828,726.51301000,21996852.37766200,0,1688889600
1688904000000,30266.7,30445.52,30190.0,30349.47,4204.63044,1688918399999,127458896.58053340,113562,2121.03432000,64297301.93045520,0,1688904000
1688918400000,30349.47,30349.74,30204.0,30242.42,1814.15215,1688932799999,54923187.99075040,62874,787.55497000,23842089.41286040,0,1688918400
1688932800000,30242.43,30249.99,30061.12,30160.71,3252.8672,1688947199999,98104497.03708470,88859,1241.73648000,37445922.04589670,0,1688932800
1688947200000,30160.71,30240.0,29950.0,30156.17,5431.19593,1688961599999,163451028.49616540,132406,2441.70356000,73493522.02381850,0,1688947200
1688961600000,30156.17,30160.0,30050.29,30112.1,2853.31032,1688975999999,85915421.15658580,92146,1153.94903000,34745513.08142970,0,1688961600
1688976000000,30112.11,30245.9,30000.02,30240.0,4702.37808,1688990399999,141747357.64495380,107060,2293.47774000,69154403.79242630,0,1688976000
1688990400000,30240.0,30362.0,30143.21,30312.81,5908.11612,1689004799999,178766169.55012830,138833,2862.79423000,86623137.08582040,0,1688990400
1689004800000,30312.82,30840.0,30241.0,30837.4,7615.41653,1689019199999,232396180.09789070,163762,3881.62085000,118554072.14466160,0,1689004800
1689019200000,30837.4,31045.78,30190.0,30411.57,14752.45954,1689033599999,452012880.79634880,262646,6940.68929000,212820245.01685200,0,1689019200
1689033600000,30411.57,30600.0,30363.29,30476.0,4533.99483,1689047999999,138166274.18285860,105050,2121.74765000,64663953.00262410,0,1689033600
1689048000000,30475.99,30658.0,30430.88,30535.38,4563.71355,1689062399999,139357813.73631770,93717,2321.44494000,70898238.72748410,0,1689048000
1689062400000,30535.38,30567.32,30344.28,30404.31,4397.68536,1689076799999,133862964.59165040,101151,2004.49213000,61016719.91500180,0,1689062400
1689076800000,30404.31,30813.63,30300.0,30596.45,7750.28791,1689091199999,236570369.71035830,174409,3947.13783000,120510341.94765470,0,1689076800
1689091200000,30596.44,30693.87,30405.0,30581.99,4536.83905,1689105599999,138621669.69514810,133558,1999.66759000,61102883.74581030,0,1689091200
1689105600000,30582.0,30650.0,30501.56,30622.1,2694.31241,1689119999999,82387152.32493610,83328,1275.67065000,39012663.82438710,0,1689105600
1689120000000,30622.1,30671.38,30497.95,30588.32,3576.286,1689134399999,109325237.52006030,84302,1430.47200000,43731775.89276500,0,1689120000
1689134400000,30588.32,30849.01,30565.53,30740.0,4266.19442,1689148799999,131030534.26175750,100227,2203.09228000,67669264.24774390,0,1689134400
1689148800000,30740.0,30809.13,30656.0,30776.25,3490.22801,1689163199999,107199665.36789190,86253,1691.71930000,51965999.40726330,0,1689148800
1689163200000,30776.25,30983.25,30461.59,30524.63,15884.13856,1689177599999,487974974.63772350,284654,7592.83844000,233309652.99154210,0,1689163200
1689177600000,30524.63,30538.44,30210.0,30287.47,7668.51251,1689191999999,233190904.90321890,152835,3652.16205000,111078678.23023620,0,1689177600
1689192000000,30287.48,30419.99,30238.28,30380.0,3223.63719,1689206399999,97776155.74252080,75924,1680.99558000,50987154.16167820,0,1689192000
1689206400000,30380.0,30433.25,30274.0,30298.01,3210.23446,1689220799999,97428309.03459190,68803,1391.97731000,42243420.24622410,0,1689206400
1689220800000,30298.01,30426.91,30251.0,30366.02,3711.05195,1689235199999,112578709.94970910,71353,1912.11874000,58013454.24375000,0,1689220800
1689235200000,30366.01,30637.06,30345.05,30543.99,4724.52462,1689249599999,144205973.71317200,101896,2220.25168000,67758760.83606580,0,1689235200
